person_id,family_name,first_name,name_lang,sex,rustication,birthyear,deathyear,alt_name,place_of_birth,social_position,narrative_age,neibu_access,source_1,page_1,source_2,page_2,fictionality,narrative_status,commentary,note,created,created_by,last_modified,last_modified_by
AG0230,霍桑,纳撒尼尔,zh,male,0,1804,1864,,SP0168,,,,https://en.wikipedia.org/wiki/Nathaniel_Hawthorne,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0231,Hayek,Friedrich,en,male,0,1899,1972,,SP0169,,,,https://en.wikipedia.org/wiki/Friedrich_Hayek,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0231,哈耶克,弗里德里希,zh,male,0,1899,1972,,SP0169,,,,https://en.wikipedia.org/wiki/Friedrich_Hayek,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0232,He,Jingzhi,en,male,0,1924,XXXX,Aimo,SP0170,,,,https://en.wikipedia.org/wiki/He_Jingzhi,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0232,贺,敬之,zh,male,0,1924,XXXX,艾漠,SP0170,,,,https://en.wikipedia.org/wiki/He_Jingzhi,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0233,He,Qifang,en,male,0,1912,1977,,SP0171,,,,https://en.wikipedia.org/wiki/He_Qifang,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0233,何,其芳,zh,male,0,1912,1977,,SP0171,,,,https://en.wikipedia.org/wiki/He_Qifang,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0234,Hegel,Georg Wilhelm Friedrich,en,male,0,1770,1831,,SP0172,,,,https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0234,黑格尔,格奥尔格·威廉·弗里德里希,zh,male,0,1770,1831,,SP0172,,,,https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0235,Heller,Joseph,en,male,0,1923,1999,,SP0053,,,,https://en.wikipedia.org/wiki/Joseph_Heller,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0235,海勒,约瑟夫,zh,male,0,1923,1999,,SP0053,,,,https://en.wikipedia.org/wiki/Joseph_Heller,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0236,Hemingway,Ernest,en,male,0,1899,1961,,SP0173,,,,https://en.wikipedia.org/wiki/Ernest_Hemingway,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0236,海明威,欧内斯特,zh,male,0,1899,1961,,SP0173,,,,https://en.wikipedia.org/wiki/Ernest_Hemingway,ONLINE SOURCE,,,,,,,2018-02-14,OS,2020-04-02,DP
AG0237,Hugo,Victor,en,male,0,1802,1885,,SP0174,,,,https://en.wikipedia.org/wiki/Victor_Hugo,ONLINE SOURCE,,,,,,,2018-02-15,OS,2020-04-02,DP
AG0237,雨果,维克多,zh,male,0,1802,1885,,SP0174,,,,https://en.wikipedia.org/wiki/Victor_Hugo,ONLINE SOURCE,,,,,,,2018-02-15,OS,2020-04-02,DP
AG0238,Ionesco,Eugene,en,male,0,1909,1994,,SP0175,,,,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Ionesco,ONLINE SOURCE,,,,,,,2018-02-15,OS,2020-04-02,DP
AG0238,尤内斯库,欧仁,zh,male,0,1909,1994,,SP0175,,,,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Ionesco,ONLINE SOURCE,,,,,,,2018-02-15,OS,2020-04-02,DP
AG0239,Ming,Xin,en,male,0,XXXX,XXXX,,SP0436,,,,W0497,ONLINE SOURCE,,,,,,,2018-02-19,MG,2020-04-02,DP
AG0239,铭,心,zh,male,0,XXXX,XXXX,,SP0436,,,,W0497,ONLINE SOURCE,,,,,,,2018-02-19,MG,2020-04-02,DP
AG0240,Ketlinskaya,Vera,en,female,0,1906,1976,,SP0176,,,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D1%82%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F,_%D0%92%D0%B5%D1%80%D0%B0_%D0%9A%D0%B0%D0%B7%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0",ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0240,Кетлинская,Вера,ru,female,0,1906,1976,,SP0176,,,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D1%82%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F,_%D0%92%D0%B5%D1%80%D0%B0_%D0%9A%D0%B0%D0%B7%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0",ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0240,凯特林斯卡娅,威拉,zh,female,0,1906,1976,凯特玲斯卡雅   凯特琳斯卡娅,SP0176,,,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D1%82%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F,_%D0%92%D0%B5%D1%80%D0%B0_%D0%9A%D0%B0%D0%B7%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0",ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0241,Kim,Il-sung,en,male,0,1912,1994,,SP0177,,,,https://en.wikipedia.org/wiki/Kim_Il-sung,ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0241,김,일성,ko,male,0,1912,1994,,SP0177,,,,https://en.wikipedia.org/wiki/Kim_Il-sung,ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0241,金,日成,zh,male,0,1912,1994,,SP0177,,,,https://en.wikipedia.org/wiki/Kim_Il-sung,ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0242,Wong,Jan,en,male,0,1952,XXXX,,SP0178,,,,https://en.wikipedia.org/wiki/Jan_Wong,ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0242,黃,明珍,zh,male,0,1952,XXXX,,SP0178,,,,https://en.wikipedia.org/wiki/Jan_Wong,ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0243,Li,Baiying,en,male,0,1903,1981,Li Cheng,SP0183,,,,https://baike.baidu.com/item/%E6%9D%8E%E7%99%BD%E8%8B%B1,,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0243,李,白英,zh,male,0,1903,1981,李澄,SP0183,,,,https://baike.baidu.com/item/%E6%9D%8E%E7%99%BD%E8%8B%B1,,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0244,Kochetov,Vsevolod,en,male,0,1912,1973,,SP0179,,,,https://en.wikipedia.org/wiki/Vsevolod_Kochetov,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0244,Ко́четов,Все́волод,ru,male,0,1912,1973,,SP0179,,,,https://en.wikipedia.org/wiki/Vsevolod_Kochetov,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0244,柯切托夫,弗谢沃洛德,zh,male,0,1912,1973,弗．阿．弗谢沃洛德,SP0179,,,,https://en.wikipedia.org/wiki/Vsevolod_Kochetov,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0245,Kosmodemyanskaya,Zoya,en,female,0,1923,1941,,SP0180,,,,https://en.wikipedia.org/wiki/Zoya_Kosmodemyanskaya,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0245,Космодемья́нская,Зо́я,ru,female,0,1923,1941,,SP0180,,,,https://en.wikipedia.org/wiki/Zoya_Kosmodemyanskaya,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0245,科斯莫杰米扬斯卡娅,卓娅,zh,female,0,1923,1941,,SP0180,,,,https://en.wikipedia.org/wiki/Zoya_Kosmodemyanskaya,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0246,Kravchenko,Victor,en,male,0,1905,1966,,SP0181,,,,https://en.wikipedia.org/wiki/Victor_Kravchenko_(defector),ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0246,Кравченко,Виктор,ru,male,0,1905,1966,,SP0181,,,,https://en.wikipedia.org/wiki/Victor_Kravchenko_(defector),ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0246,克拉夫钦科,维克多,zh,male,0,1905,1966,,SP0181,,,,https://en.wikipedia.org/wiki/Victor_Kravchenko_(defector),ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0247,Lavrenyov,Boris,en,male,0,1891,1959,,SP0182,,,,https://en.wikipedia.org/wiki/Boris_Lavrenyov,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0247,Лавренёв,Борис,ru,male,0,1891,1959,,SP0182,,,,https://en.wikipedia.org/wiki/Boris_Lavrenyov,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0247,拉夫列尼约夫,鲍利斯,zh,male,0,1891,1959,拉甫列涅夫,SP0182,,,,https://en.wikipedia.org/wiki/Boris_Lavrenyov,ONLINE SOURCE,,,,,,,2018-02-19,OS,2020-04-02,DP
AG0248,Lermontov,Mikhail,en,male,0,1814,1841,,SP0030,,,,https://en.wikipedia.org/wiki/Mikhail_Lermontov,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0248,Ле́рмонтов,Михаи́л,ru,male,0,1814,1841,,SP0030,,,,https://en.wikipedia.org/wiki/Mikhail_Lermontov,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0248,莱蒙托夫,米哈伊尔,zh,male,0,1814,1841,,SP0030,,,,https://en.wikipedia.org/wiki/Mikhail_Lermontov,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0249,Gu,Yunpu,en,male,2,1931,XXXX,,SP0183,,,,https://baike.baidu.com/item/%E9%A1%BE%E8%95%B4%E7%92%9E,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0249,顾,蕴璞,zh,male,2,1931,XXXX,,SP0183,,,,https://baike.baidu.com/item/%E9%A1%BE%E8%95%B4%E7%92%9E,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0250,Kang,Zhengguo,en,male,1,1944,XXXX,,SP0184,,,,https://zh.wikipedia.org/wiki/%E5%BA%B7%E6%AD%A3%E6%9E%9C,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0250,康,正果,zh,male,1,1944,XXXX,,SP0184,,,,https://zh.wikipedia.org/wiki/%E5%BA%B7%E6%AD%A3%E6%9E%9C,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0251,Li,Daoyuan,en,male,0,0466..0472,0527,,SP0185,,,,https://en.wikipedia.org/wiki/Li_Daoyuan,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0251,郦,道元,zh,male,0,0466..0472,0527,,SP0185,,,,https://en.wikipedia.org/wiki/Li_Daoyuan,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0252,Zhao,Yuesheng,en,male,2,1955~,XXXX,,SP0436,,,,https://baike.baidu.com/item/%E8%B5%B5%E8%B6%8A%E8%83%9C,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0252,赵,越胜,zh,male,2,1955~,XXXX,,SP0436,,,,https://baike.baidu.com/item/%E8%B5%B5%E8%B6%8A%E8%83%9C,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0253,Tang,Ke,en,male,3,"[1952,1962]",XXXX,,SP0436,,,,W0499,279ff.,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0253,唐,克,zh,male,3,"[1952,1962]",XXXX,,SP0436,,,,W0499,279ff.,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0254,Li,Jiantong,en,male,0,1919,2005,Qiuxin,SP0186,,,,https://baike.baidu.com/item/%E6%9D%8E%E5%BB%BA%E5%BD%A4/9743407,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0254,李,建彤,zh,male,0,1919,2005,秋心,SP0186,,,,https://baike.baidu.com/item/%E6%9D%8E%E5%BB%BA%E5%BD%A4/9743407,ONLINE SOURCE,,,,,,,2018-02-27,OS,2020-04-02,DP
AG0255,Keats,John,en,male,0,1795,1821,,SP0039,,,,https://en.wikipedia.org/wiki/John_Keats,ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0255,济慈,约翰,zh,male,0,1795,1821,,SP0039,,,,https://en.wikipedia.org/wiki/John_Keats,ONLINE SOURCE,,,,,,,2018-02-16,OS,2020-04-02,DP
AG0256,Shen,Congwen,en,male,3,1902,1988,Shen Yuehuan,SP0201,,,,https://en.wikipedia.org/wiki/Shen_Congwen,ONLINE SOURCE,,,,,,,2018-03-06,MG,2020-04-02,DP
AG0256,沈,从文,zh,male,3,1902,1988,沈岳煥,SP0201,,,,https://en.wikipedia.org/wiki/Shen_Congwen,ONLINE SOURCE,,,,,,,2018-03-06,MG,2020-04-02,DP
AG0257,Wu,Ningkun,en,male,1,1920,XXXX,,SP0202,,,,https://en.wikipedia.org/wiki/Wu_Ningkun,ONLINE SOURCE,W0511,,,,,,2018-03-06,MG,2020-04-02,DP
AG0257,巫,宁坤,zh,male,1,1920,XXXX,,SP0202,,,,https://en.wikipedia.org/wiki/Wu_Ningkun,ONLINE SOURCE,W0511,,,,,,2018-03-06,MG,2020-04-02,DP
AG0258,Li,Yikai,en,female,1,XXXX,XXXX,,SP0021,,,,W0511,270,,,,,,,2018-03-06,MG,2020-04-02,DP
AG0258,李,怡楷,zh,female,1,XXXX,XXXX,,SP0021,,,,W0511,270,,,,,,,2018-03-06,MG,2020-04-02,DP
AG0259,Deng,Muhang,en,male,3,XXXX,XXXX,,SP0436,,,,W0511,103,,,,,,,2018-03-09,MG,2020-04-02,DP
AG0260,Chen,Yu,en,male,3,XXXX,XXXX,,SP0436,S08,,,W0511,239,,,,,,,2018-03-09,MG,2020-04-02,DP
AG0261,Fast,Howard,en,male,0,1914,2003,E. V. Cunningham,SP0053,,,,https://en.wikipedia.org/wiki/Howard_Fast,ONLINE SOURCE,,,,,,,2018-03-09,MG,2020-04-02,DP
AG0261,法斯特,霍华德,zh,male,0,1914,2003,,SP0053,,,,https://en.wikipedia.org/wiki/Howard_Fast,ONLINE SOURCE,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0262,Shi,Nai‘an,en,male,0,1296,1372,,SP0085,,,,https://zh.wikipedia.org/wiki/%E6%96%BD%E8%80%90%E5%BA%B5,ONLINE SOURCE,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0262,施,耐庵,zh,male,0,1296,1372,,SP0085,,,,https://en.wikipedia.org/wiki/Shi_Nai%27an,ONLINE SOURCE,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0263,More,Thomas,en,male,0,1478,1535,,SP0039,,,,https://en.wikipedia.org/wiki/Thomas_More,ONLINE SOURCE,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0263,莫尔,托马斯,zh,male,0,1478,1535,,SP0039,,,,https://en.wikipedia.org/wiki/Thomas_More,ONLINE SOURCE,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0264,Beyle,Marie-Henri,fr,male,0,1783,1842,Stendhal,SP0205,,,,https://en.wikipedia.org/wiki/Stendhal,ONLINE SOURCE,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0264,贝尔,马利 亨利,zh,male,0,1783,1842,司汤达,SP0205,,,,https://en.wikipedia.org/wiki/Stendhal,ONLINE SOURCE,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0265,Li,Shiyu,en,male,3,XXXX,XXXX,,SP0021,,,unknown,W0511,205,,,,,,,2018-03-12,MG,2020-04-02,DP
AG0266,Wu,Cheng‘en,en,male,0,1506,1582,Ruzhong,SP0206,,,,https://en.wikipedia.org/wiki/Wu_Cheng%27en,ONLINE SOURCE,,,,,,,2018-03-13,MG,2020-04-02,DP
AG0266,吴,承恩,zh,male,0,1506,1582,汝忠,SP0206,,,,https://en.wikipedia.org/wiki/Wu_Cheng%27en,ONLINE SOURCE,,,,,,,2018-03-13,MG,2020-04-02,DP
AG0267,Wu,Yiding,en,male,3,XXXX,XXXX,,SP0436,,,unknown,W0511,246f,,,,,,,2018-03-13,MG,2020-04-02,DP
AG0268,anon,Yian,en,female,3,1958?,XXXX,,SP0436,,,unknown,W0511,326,W0511,76,,,,,2018-03-13,MG,2020-04-02,DP
AG0269,Mao,,en,male,1,XXXX,XXXX,,SP0436,,,unknown,W0511,239,,,,,,,2018-03-13,MG,2020-04-02,DP
AG0270,Gardner,Helen,en,female,0,1878,1946,,SP0208,,,,https://en.wikipedia.org/wiki/Helen_Gardner_(art_historian),,,,,,,,2018-03-13,MG,2020-04-02,DP
AG0270,加德纳,海伦,zh,female,0,1878,1946,,SP0208,,,,https://en.wikipedia.org/wiki/Helen_Gardner_(art_historian),,,,,,,,2018-03-13,MG,2020-04-02,DP
AG0271,Allan,Ted,en,male,0,1916,1995,Ted Herman,SP0178,,,,https://en.wikipedia.org/wiki/Ted_Allan,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0271,阿兰,泰德,zh,male,0,1916,1995,,SP0178,,,,https://en.wikipedia.org/wiki/Ted_Allan,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0272,Luo,Guanzhong,en,male,0,1320,1400,Huhai Sanren,SP0049,,,,https://en.wikipedia.org/wiki/Luo_Guanzhong,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0272,罗,贯中,zh,male,0,1320,1400,湖海散人,SP0049,,,,https://zh.wikipedia.org/wiki/%E7%BD%97%E8%B4%AF%E4%B8%AD,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0273,A Kempis,Thomas,en,male,0,1380,1471,,SP0209,,,,https://en.wikipedia.org/wiki/Thomas_%C3%A0_Kempis,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0273,肯皮斯,托马斯,zh,male,0,1380,1471,,SP0209,,,,https://en.wikipedia.org/wiki/Thomas_%C3%A0_Kempis,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0274,Gibbon,Edward,en,male,0,1737,1794,,SP0039,,,,https://en.wikipedia.org/wiki/Edward_Gibbon,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0274,吉本,爱德华,zh,male,0,1737,1794,,SP0039,,,,https://en.wikipedia.org/wiki/Edward_Gibbon,ONLINE SOURCE,,,,,,,2018-03-14,MG,2020-04-02,DP
AG0275,Ding,Ling,en,female,0,1904,1986,Jiang Wei,SP0210,,,,https://zh.wikipedia.org/zh-hans/%E4%B8%81%E7%8E%B2,,,,,,,,2018-03-17,WH,2020-04-02,DP
AG0275,丁,玲,zh,female,0,1904,1986,蒋伟,SP0210,,,,https://zh.wikipedia.org/zh-hans/%E4%B8%81%E7%8E%B2,,,,,,,,2018-03-17,WH,2020-04-02,DP
AG0276,Dong,Xiwen,en,male,0,1914,1973,,SP0048,,,,https://zh.wikipedia.org/wiki/%E8%91%A3%E5%B8%8C%E6%96%87,,,,,,,,2018-03-17,WH,2020-04-02,DP
AG0276,董,希文,zh,male,0,1914,1973,,SP0048,,,,https://zh.wikipedia.org/wiki/%E8%91%A3%E5%B8%8C%E6%96%87,,,,,,,,2018-03-17,WH,2020-04-02,DP
AG0277,Dreiser,Theodore,en,male,0,1871,1945,,SP0211,,,,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A5%A5%E5%A4%9A%C2%B7%E5%BE%B7%E8%8E%B1%E8%B5%9B,,,,,,,,2018-03-28,WH,2020-04-02,DP
AG0277,德莱塞,西奥多,zh,male,0,1871,1956,,SP0211,,,,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A5%A5%E5%A4%9A%C2%B7%E5%BE%B7%E8%8E%B1%E8%B5%9B,,,,,,,,2018-03-28,WH,2020-04-02,DP
AG0278,Du,Fu,en,male,0,0712,0770,,SP0212,,,,https://zh.wikipedia.org/wiki/%E6%9D%9C%E7%94%AB,,,,,,,,2018-03-28,WH,2020-04-02,DP
AG0278,杜,甫,zh,male,0,0712,0770,,SP0212,,,,https://zh.wikipedia.org/wiki/%E6%9D%9C%E7%94%AB,,,,,,,,2018-03-28,WH,2020-04-02,DP
AG0279,Du,Pengcheng,en,male,0,1922,1991,,SP0213,,,,https://zh.wikipedia.org/wiki/%E6%9D%9C%E9%B9%8F%E7%A8%8B,,,,,,,,2018-03-28,WH,2020-04-02,DP
AG0279,杜,鹏程,zh,male,0,1922,1911,,SP0213,,,,https://zh.wikipedia.org/wiki/%E6%9D%9C%E9%B9%8F%E7%A8%8B,,,,,,,,2018-03-28,WH,2020-04-02,DP
AG0280,Dumas,Alexandre fils,en,male,0,1824,1895,,SP0050,,,,https://zh.wikipedia.org/wiki/%E5%B0%8F%E4%BB%B2%E9%A9%AC,,,,,,,,2018-04-11,WH,2020-04-02,DP
AG0280,仲马,亚历山大,zh,male,0,1824,1895,,SP0050,,,,https://zh.wikipedia.org/wiki/%E5%B0%8F%E4%BB%B2%E9%A9%AC,,,,,,,,2018-04-11,WH,2020-04-02,DP
AG0281,Dvořák,Antonín,en,male,0,1841,1904,,SP0068,,,,https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%AE%81%C2%B7%E5%BE%B7%E6%B2%83%E5%A4%8F%E5%85%8B,,,,,,,,2018-04-11,WH,2020-04-02,DP
AG0281,德沃夏克,安东宁,zh,male,0,1841,1904,,SP0068,,,,https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%AE%81%C2%B7%E5%BE%B7%E6%B2%83%E5%A4%8F%E5%85%8B,,,,,,,,2018-04-11,WH,2020-04-02,DP
AG0282,Mu,Aiping,en,female,1,1951,XXXX,,SP0005,S00,,unknown,W0512,,https://www.encyclopedia.com/arts/educational-magazines/mu-aiping-1951,ONLINE SOURCE,,,,,2018-03-17,MG,2020-04-02,DP
AG0282,慕,,zh,female,1,1951,XXXX,,SP0005,S00,,unknown,W0512,,https://www.encyclopedia.com/arts/educational-magazines/mu-aiping-1951,ONLINE SOURCE,,,,,2018-03-17,MG,2020-04-02,DP
AG0283,Brontë,Emily,en,female,0,1818,1848,Ellis Bell,SP0074,,,,https://en.wikipedia.org/wiki/Emily_Bront%C3%AB,ONLINE SOURCE,,,,,,,2018-03-17,MG,2020-04-02,DP
AG0283,勃朗特,艾米莉,zh,female,0,1818,1848,,SP0074,,,,https://en.wikipedia.org/wiki/Emily_Bront%C3%AB,ONLINE SOURCE,,,,,,,2018-03-17,MG,2020-04-02,DP
AG0284,Mu,Xiang,en,male,2,1916,1988,,SP0215,,,,https://baike.baidu.com/item/%E6%85%95%E6%B9%98,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0284,慕,湘,zh,male,2,1916,1988,,SP0215,,,,https://baike.baidu.com/item/%E6%85%95%E6%B9%98,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0285,Tolstoy,Lev Nikolayevich,en,male,0,1828,1910,Leo Tolstoy,SP0216,,,,https://en.wikipedia.org/wiki/Leo_Tolstoy,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0285,Толстой,Лев Николаевич,ru,male,0,1828,1910,,SP0216,,,,https://en.wikipedia.org/wiki/Leo_Tolstoy,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0285,托尔斯泰,列夫 尼古拉耶维奇,zh,male,0,1828,1910,,SP0216,,,,https://en.wikipedia.org/wiki/Leo_Tolstoy,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0286,Pushkin,Alexander Sergeyevich,en,male,0,1799,1837,,SP0030,,,,https://en.wikipedia.org/wiki/Alexander_Pushkin,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0286,Пу́шкин,Алекса́ндр Серге́евич,ru,male,0,1799,1837,,SP0030,,,,https://en.wikipedia.org/wiki/Alexander_Pushkin,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0286,普希金,亚历山大 谢尔盖耶维奇,zh,male,0,1799,1837,,SP0030,,,,https://en.wikipedia.org/wiki/Alexander_Pushkin,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0287,Gogol,Nikolai Wassiljewitsch,en,male,0,1809,1852,,SP0217,,,,https://de.wikipedia.org/wiki/Nikolai_Wassiljewitsch_Gogol,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0287,Го́голь,Никола́й Васи́льевич,ru,male,0,1809,1852,,SP0217,,,,https://de.wikipedia.org/wiki/Nikolai_Wassiljewitsch_Gogol,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0287,果戈里,尼古拉 瓦西里耶维奇,zh,male,0,1809,1852,,SP0217,,,,https://de.wikipedia.org/wiki/Nikolai_Wassiljewitsch_Gogol,ONLINE SOURCE,,,,,,,2018-03-21,MG,2020-04-02,DP
AG0288,Tchaikovsky,Pyotr Ilyich,en,male,0,1840,1893,,SP0218,,,,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky,ONLINE SOURCE,,,,,,,2018-03-23,MG,2020-04-02,DP
AG0288,Чайко́вский,Пётр Ильи́ч,ru,male,0,1840,1893,,SP0218,,,,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky,ONLINE SOURCE,,,,,,,2018-03-23,MG,2020-04-02,DP
AG0288,柴可夫斯基,彼得 伊里奇,zh,male,0,1840,1893,,SP0218,,,,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky,ONLINE SOURCE,,,,,,,2018-03-23,MG,2020-04-02,DP
AG0289,He,Zhanhao,en,male,3,1933,XXXX,,SP0219,,,,https://zh.wikipedia.org/wiki/%E4%BD%95%E5%8D%A0%E8%B1%AA,ONLINE SOURCE,,,,,,,2018-03-23,MG,2020-04-02,DP
AG0289,何,占豪,zh,male,3,1933,XXXX,,SP0219,,,,https://zh.wikipedia.org/wiki/%E4%BD%95%E5%8D%A0%E8%B1%AA,ONLINE SOURCE,,,,,,,2018-03-23,MG,2020-04-02,DP
AG0290,Mu,Feng-an,en,male,3,1950,XXXX,,SP0005,,,,W0512,454,,,,,,,2018-03-23,MG,2020-04-02,DP
AG0291,Zhu,Xiao Di,en,male,0,1958,XXXX,,SP0093,,,unknown,W0513,71f,https://en.wikipedia.org/wiki/Zhu_Xiao_Di,ONLINE SOURCE,,,,,2018-03-27,MG,2020-04-02,DP
AG0291,朱,小棣,zh,male,0,1958,XXXX,,SP0093,,,unknown,W0513,71f,https://en.wikipedia.org/wiki/Zhu_Xiao_Di,ONLINE SOURCE,,,,,2018-03-27,MG,2020-04-02,DP
AG0292,Snow,Edgar,en,male,0,1905,1972,,SP0220,,,,https://en.wikipedia.org/wiki/Edgar_Snow,ONLINE SOURCE,,,,,,,2018-03-27,MG,2020-04-02,DP
